OS,S,Q,Std,X,R
5,5,50,10,40,40.39087948
5,5,50,10,60,44.10423453
5,5,50,10,60,38.95765472
5,5,50,10,40,25.27687296
5,5,50,10,40,50.09771987
5,5,50,10,60,41.23778502
5,5,45,15,30,38.76221498
5,5,55,15,40,29.90228013
5,5,45,15,60,50.03257329
5,5,55,15,70,42.73615635
5,5,55,15,40,40.26058632
5,5,55,15,70,40.6514658
5,5,45,15,30,25.21172638
5,5,45,15,60,39.80456026
5,5,45,15,30,34.07166124
5,5,45,15,60,52.05211726
5,5,55,15,70,55.96091205
5,5,55,15,40,38.17589577
5,5,55,15,40,36.54723127
5,5,45,15,60,45.66775244
5,5,45,15,30,29.57654723
5,5,55,15,70,54.91856678
5,5,55,15,40,40.13029316
5,5,45,15,30,26.1237785
5,5,45,15,60,56.41693811
5,5,55,15,70,42.80130293
5,5,50,20,70,40.06514658
5,5,50,20,30,30.22801303
5,5,50,20,70,40.13029316
5,5,50,20,30,25.86319218
5,5,50,20,30,23.77850163
5,5,50,20,70,59.86970684
5,5,50,20,70,55.11400651
5,5,50,20,30,29.70684039
5,5,50,20,30,29.77198697
5,5,50,20,70,59.80456026
7,6,50,10,60,71.46579805
7,6,50,10,40,36.02605863
7,6,50,10,40,47.88273616
7,6,50,10,60,73.28990228
7,6,50,10,40,56.41693811
7,6,50,10,60,67.49185668
7,6,50,10,40,45.40716612
7,6,50,10,60,67.4267101
7,6,50,10,40,25.27687296
7,6,55,15,70,82.41042345
7,6,55,15,40,44.23452769
7,6,45,15,60,74.65798046
7,6,45,15,30,41.36807818
7,6,55,15,70,84.49511401
7,6,45,15,60,64.56026059
7,6,55,15,40,28.53420195
7,6,45,15,30,35.24429967
7,6,55,15,70,77.13355049
7,6,55,15,40,25.92833876
7,6,45,15,60,62.34527687
7,6,45,15,30,17.06840391
7,6,45,15,30,15.76547231
7,6,55,15,40,34.26710098
7,6,55,15,70,78.95765472
7,6,45,15,60,73.42019544
7,6,45,15,60,72.247557
7,6,45,15,30,19.15309446
7,6,55,15,70,68.66449511
7,6,55,15,40,35.11400651
7,6,50,20,70,95.57003257
7,6,50,20,30,16.15635179
7,6,50,20,70,77.45928339
7,6,50,20,30,16.09120521
7,6,50,20,30,16.61237785
7,6,50,20,70,78.3713355
7,6,50,20,30,15.30944625
7,6,50,20,70,68.20846906
7,6,50,20,70,73.42019544
7,6,50,20,30,15.30944625
8,7,50,10,40,31.72638436
8,7,50,10,60,39.28338762
8,7,50,10,60,48.99022801
8,7,50,10,40,41.56351792
8,7,50,10,40,48.59934853
8,7,50,10,60,50.09771987
8,7,50,10,40,39.3485342
8,7,50,10,60,39.0228013
8,7,50,10,40,38.89250814
8,7,50,10,60,37.58957655
8,7,45,15,30,36.54723127
8,7,55,15,70,44.29967427
8,7,45,15,60,40.45602606
8,7,55,15,40,44.49511401
8,7,55,15,70,44.62540717
8,7,45,15,30,38.24104235
8,7,55,15,40,39.15309446
8,7,55,15,70,46.97068404
8,7,45,15,30,32.96416938
8,7,45,15,60,50.03257329
8,7,55,15,40,39.93485342
8,7,55,15,40,40
8,7,45,15,60,47.1009772
8,7,45,15,30,39.60912052
8,7,55,15,70,35.24429967
8,7,45,15,60,39.28338762
8,7,55,15,40,40.19543974
8,7,55,15,70,44.82084691
8,7,45,15,30,29.90228013
8,7,50,20,70,37.52442997
8,7,50,20,30,37.58957655
8,7,50,20,70,48.53420195
8,7,50,20,30,37.39413681
8,7,50,20,70,50.35830619
8,7,50,20,30,31.33550489
8,7,50,20,70,48.27361564
8,7,50,20,30,35.04885993
8,7,50,20,30,29.05537459
8,7,50,20,70,47.94788274
9,8,50,10,60,42.99674267
9,8,50,10,40,18.24104235
9,8,50,10,60,63.45276873
9,8,50,10,40,32.18241042
9,8,50,10,60,47.752443
9,8,50,10,40,29.70684039
9,8,50,10,60,57.78501629
9,8,50,10,40,36.80781759
9,8,50,10,40,38.43648208
9,8,50,10,60,63.38762215
9,8,45,15,30,19.6742671
9,8,45,15,60,55.83061889
9,8,55,15,70,70.48859935
9,8,55,15,40,34.78827362
9,8,45,15,60,58.82736156
9,8,45,15,30,12.5732899
9,8,55,15,70,76.09120521
9,8,55,15,40,34.26710098
9,8,45,15,60,52.76872964
9,8,45,15,30,27.88273616
9,8,55,15,40,44.23452769
9,8,55,15,70,44.75570033
9,8,55,15,40,36.28664495
9,8,45,15,30,34.33224756
9,8,45,15,60,64.75570033
9,8,55,15,70,68.01302932
9,8,45,15,30,23.25732899
9,8,55,15,40,31.20521173
9,8,45,15,60,57.58957655
9,8,55,15,70,48.79478827
9,8,50,20,30,11.98697068
9,8,50,20,70,74.8534202
9,8,50,20,70,70.16286645
9,8,50,20,30,15.43973941
9,8,50,20,70,70.35830619
9,8,50,20,30,21.75895765
9,8,50,20,30,15.30944625
9,8,50,20,70,75.30944625
9,8,50,20,30,30.29315961
9,8,50,20,70,74.33224756
10,9,50,10,60,34.65798046
10,9,50,10,40,35.83061889
10,9,50,10,60,63.06188925
10,9,50,10,40,31.53094463
10,9,50,10,60,30.29315961
10,9,50,10,40,48.72964169
10,9,50,10,60,39.28338762
10,9,50,10,40,30.61889251
10,9,50,10,40,35.50488599
10,9,50,10,60,69.57654723
10,9,55,15,40,23.90879479
10,9,45,15,30,23.32247557
10,9,45,15,60,48.01302932
10,9,55,15,70,53.8762215
10,9,55,15,40,53.61563518
10,9,45,15,60,70.22801303
10,9,45,15,30,42.28013029
10,9,55,15,70,70.61889251
10,9,55,15,70,51.20521173
10,9,45,15,60,42.54071661
10,9,45,15,30,37.98045603
10,9,55,15,40,33.48534202
10,9,55,15,70,75.83061889
10,9,45,15,30,23.71335505
10,9,55,15,40,31.20521173
10,9,55,15,70,70.55374593
10,9,45,15,60,53.42019544
10,9,45,15,30,36.67752443
10,9,55,15,40,53.02931596
10,9,50,20,30,21.88925081
10,9,50,20,70,72.5732899
10,9,50,20,70,73.02931596
10,9,50,20,30,37.65472313
10,9,50,20,70,75.17915309
10,9,50,20,30,41.88925081
10,9,50,20,70,55.76547231
10,9,50,20,30,30.94462541
10,9,50,20,70,60.78175896
10,9,50,20,30,24.95114007
11,10,50,10,60,45.99348534
11,10,50,10,40,23.58306189
11,10,50,10,60,53.74592834
11,10,50,10,40,47.16612378
11,10,50,10,60,41.43322476
11,10,50,10,40,31.59609121
11,10,50,10,60,50.22801303
11,10,50,10,40,38.89250814
11,10,50,10,60,31.66123779
11,10,50,10,40,29.57654723
11,10,45,15,30,29.96742671
11,10,55,15,40,25.7980456
11,10,45,15,60,40.06514658
11,10,55,15,70,41.04234528
11,10,55,15,40,27.16612378
11,10,45,15,60,39.60912052
11,10,45,15,60,60.52117264
11,10,45,15,30,37.00325733
11,10,55,15,70,68.72964169
11,10,55,15,40,36.80781759
11,10,45,15,30,31.40065147
11,10,45,15,60,57.65472313
11,10,55,15,70,57.06840391
11,10,55,15,40,40.3257329
11,10,45,15,60,54.2019544
11,10,55,15,40,43.38762215
11,10,45,15,30,47.16612378
11,10,55,15,70,57.06840391
11,10,50,20,30,16.61237785
11,10,50,20,70,64.03908795
11,10,50,20,30,30.68403909
11,10,50,20,70,58.56677524
11,10,50,20,70,45.73289902
11,10,50,20,30,32.83387622
11,10,50,20,70,51.98697068
11,10,50,20,30,20.58631922
11,10,50,20,70,70.42345277
11,10,50,20,30,25.27687296
12,11,50,10,40,39.6742671
12,11,50,10,60,54.2019544
12,11,50,10,40,40.78175896
12,11,50,10,60,41.17263844
12,11,50,10,60,43.25732899
12,11,50,10,40,39.54397394
12,11,50,10,60,60.19543974
12,11,50,10,40,39.41368078
12,11,50,10,40,40.58631922
12,11,50,10,60,52.18241042
12,11,45,15,60,62.28013029
12,11,55,15,70,65.99348534
12,11,55,15,40,37.78501629
12,11,45,15,30,27.68729642
12,11,45,15,60,57.06840391
12,11,55,15,40,38.24104235
12,11,45,15,30,30.48859935
12,11,55,15,70,70.29315961
12,11,55,15,40,33.09446254
12,11,45,15,60,32.83387622
12,11,45,15,30,30.61889251
12,11,55,15,70,71.20521173
12,11,55,15,40,41.88925081
12,11,55,15,70,71.59609121
12,11,45,15,30,27.752443
12,11,45,15,60,58.63192182
12,11,55,15,40,47.03583062
12,11,45,15,60,35.76547231
12,11,55,15,70,44.82084691
12,11,45,15,30,29.77198697
12,11,50,20,70,61.6286645
12,11,50,20,30,24.95114007
12,11,50,20,70,74.26710098
12,11,50,20,30,29.31596091
12,11,50,20,30,30.81433225
12,11,50,20,70,72.8990228
12,11,50,20,30,29.05537459
12,11,50,20,70,71.14006515
12,11,50,20,70,63.84364821
12,11,50,20,30,27.4267101
13,12,50,10,40,45.08143322
13,12,50,10,60,50.35830619
13,12,50,10,60,44.75570033
13,12,50,10,40,38.56677524
13,12,50,10,60,54.91856678
13,12,50,10,40,39.3485342
13,12,50,10,60,54.2019544
13,12,50,10,40,39.47882736
13,12,50,10,60,60.06514658
13,12,50,10,40,39.93485342
13,12,45,15,60,57.85016287
13,12,55,15,40,35.04885993
13,12,55,15,70,67.62214984
13,12,45,15,30,39.0228013
13,12,55,15,40,41.56351792
13,12,45,15,60,58.24104235
13,12,45,15,30,30.03257329
13,12,55,15,70,69.77198697
13,12,45,15,60,60.06514658
13,12,55,15,40,40.39087948
13,12,55,15,70,56.02605863
13,12,45,15,30,29.83713355
13,12,45,15,30,29.96742671
13,12,55,15,40,38.17589577
13,12,55,15,70,70.81433225
13,12,45,15,60,59.08794788
13,12,55,15,40,38.95765472
13,12,55,15,70,70.03257329
13,12,45,15,30,30.16286645
13,12,50,20,30,29.31596091
13,12,50,20,70,64.10423453
13,12,50,20,30,29.25081433
13,12,50,20,70,70.42345277
13,12,50,20,70,70.29315961
13,12,50,20,30,29.83713355
13,12,50,20,30,29.90228013
13,12,50,20,70,69.57654723
13,12,50,20,70,69.18566775
13,12,50,20,30,30.35830619
14,13,50,10,40,49.70684039
14,13,50,10,60,82.01954397
14,13,50,10,60,65.21172638
14,13,50,10,40,40.78175896
14,13,50,10,40,48.72964169
14,13,50,10,60,89.05537459
14,13,50,10,60,70.16286645
14,13,50,10,40,19.3485342
14,13,50,10,60,64.42996743
14,13,50,10,40,50.22801303
14,13,45,15,60,81.17263844
14,13,55,15,40,19.60912052
14,13,55,15,70,74.72312704
14,13,45,15,30,23.06188925
14,13,55,15,40,22.73615635
14,13,45,15,60,65.60260586
14,13,45,15,30,25.99348534
14,13,55,15,70,79.6742671
14,13,55,15,40,48.40390879
14,13,55,15,70,90.03257329
14,13,45,15,60,51.00977199
14,13,45,15,30,40.26058632
14,13,55,15,40,29.96742671
14,13,45,15,30,5.342019544
14,13,55,15,70,80.52117264
14,13,45,15,60,83.77850163
14,13,55,15,40,30.29315961
14,13,55,15,70,70.61889251
14,13,45,15,30,30.42345277
14,13,45,15,60,70.42345277
14,13,50,20,30,39.80456026
14,13,50,20,70,80.45602606
14,13,50,20,30,20.13029316
14,13,50,20,70,69.90228013
14,13,50,20,70,69.90228013
14,13,50,20,30,20.3257329
14,13,50,20,30,14.59283388
14,13,50,20,70,88.46905537
14,13,50,20,70,79.73941368
14,13,50,20,30,24.69055375
15,14,50,10,60,40
15,14,50,10,40,20.06514658
15,14,50,10,40,30.09771987
15,14,50,10,60,40.13029316
15,14,50,10,40,30.16286645
15,14,50,10,60,30.22801303
15,14,50,10,40,29.96742671
15,14,50,10,60,30.03257329
15,14,50,10,40,30.03257329
15,14,50,10,60,40.06514658
15,14,45,15,60,29.83713355
15,14,55,15,40,29.90228013
15,14,45,15,30,9.96742671
15,14,55,15,70,40.06514658
15,14,55,15,70,40.06514658
15,14,55,15,40,20.06514658
15,14,45,15,30,10.03257329
15,14,45,15,60,40.06514658
15,14,45,15,30,10.16286645
15,14,55,15,40,20
15,14,55,15,70,30.16286645
15,14,45,15,60,30.16286645
15,14,55,15,40,29.83713355
15,14,45,15,60,19.93485342
15,14,45,15,30,20.13029316
15,14,55,15,70,30.09771987
15,14,55,15,70,40
15,14,55,15,40,30.03257329
15,14,45,15,60,29.90228013
15,14,45,15,30,9.90228013
15,14,50,20,30,20.06514658
15,14,50,20,70,39.86970684
15,14,50,20,30,9.96742671
15,14,50,20,70,49.96742671
15,14,50,20,70,30.09771987
15,14,50,20,30,10.09771987
15,14,50,20,30,10.03257329
15,14,50,20,70,20
15,14,50,20,70,29.96742671
15,14,50,20,30,10.22801303
16,15,50,10,60,20.06514658
16,15,50,10,40,30.22801303
16,15,50,10,40,29.90228013
16,15,50,10,60,19.6742671
16,15,50,10,40,10.03257329
16,15,50,10,60,30.03257329
16,15,50,10,60,20.06514658
16,15,50,10,40,20.13029316
16,15,50,10,40,10.03257329
16,15,50,10,60,20.3257329
16,15,45,15,60,40
16,15,55,15,70,50.03257329
16,15,55,15,40,19.93485342
16,15,45,15,30,10.22801303
16,15,45,15,60,20.26058632
16,15,45,15,30,10.16286645
16,15,55,15,40,20.26058632
16,15,55,15,70,20.19543974
16,15,55,15,70,50.16286645
16,15,45,15,60,30.16286645
16,15,45,15,30,10.22801303
16,15,55,15,40,19.93485342
16,15,45,15,60,29.90228013
16,15,55,15,40,20
16,15,45,15,30,10.03257329
16,15,55,15,70,49.83713355
16,15,55,15,40,10.22801303
16,15,45,15,60,29.90228013
16,15,55,15,70,50.09771987
16,15,45,15,30,19.93485342
16,15,50,20,30,10.09771987
16,15,50,20,70,50.16286645
16,15,50,20,30,10.09771987
16,15,50,20,70,39.80456026
16,15,50,20,70,39.80456026
16,15,50,20,30,10.16286645
16,15,50,20,30,10.16286645
16,15,50,20,70,50.03257329
16,15,50,20,70,39.86970684
16,15,50,20,30,10.16286645
17,16,50,10,40,40
17,16,50,10,60,60.13029316
17,16,50,10,40,19.93485342
17,16,50,10,60,59.93485342
17,16,50,10,60,60.06514658
17,16,50,10,40,39.93485342
17,16,50,10,60,50.03257329
17,16,50,10,40,40.19543974
17,16,50,10,40,40.06514658
17,16,50,10,60,40
17,16,55,15,40,40.06514658
17,16,45,15,60,64.69055375
17,16,45,15,30,20.13029316
17,16,55,15,70,39.93485342
17,16,55,15,40,30.22801303
17,16,55,15,70,69.90228013
17,16,45,15,60,30.09771987
17,16,45,15,30,20.13029316
17,16,45,15,60,60.13029316
17,16,55,15,40,40.19543974
17,16,55,15,70,69.96742671
17,16,45,15,30,20.19543974
17,16,45,15,30,20.06514658
17,16,55,15,70,70.22801303
17,16,55,15,40,30.22801303
17,16,45,15,60,59.80456026
17,16,45,15,60,59.93485342
17,16,55,15,70,70.16286645
17,16,55,15,40,30.09771987
17,16,45,15,30,29.96742671
17,16,50,20,30,20.13029316
17,16,50,20,70,30.16286645
17,16,50,20,70,60.13029316
17,16,50,20,30,10.03257329
17,16,50,20,70,60.3257329
17,16,50,20,30,20
17,16,50,20,70,70.22801303
17,16,50,20,30,20
17,16,50,20,30,19.93485342
17,16,50,20,70,69.90228013
18,17,50,10,60,44.16938111
18,17,50,10,40,30.94462541
18,17,50,10,60,51.53094463
18,17,50,10,40,33.09446254
18,17,50,10,40,44.16938111
18,17,50,10,60,46.90553746
18,17,50,10,40,40.06514658
18,17,50,10,60,52.8990228
18,17,50,10,40,42.80130293
18,17,50,10,60,57.52442997
18,17,45,15,30,23.71335505
18,17,55,15,70,57.13355049
18,17,55,15,40,47.49185668
18,17,45,15,60,50.87947883
18,17,45,15,30,29.25081433
18,17,55,15,40,48.92508143
18,17,45,15,60,58.56677524
18,17,55,15,40,32.70358306
18,17,45,15,60,53.5504886
18,17,55,15,70,51.79153094
18,17,45,15,30,33.81107492
18,17,55,15,40,34.59283388
18,17,45,15,30,25.92833876
18,17,55,15,70,50.81433225
18,17,45,15,60,53.35504886
18,17,45,15,60,53.42019544
18,17,45,15,30,21.10749186
18,17,55,15,40,32.70358306
18,17,55,15,70,58.04560261
18,17,50,20,30,34.26710098
18,17,50,20,70,49.70684039
18,17,50,20,30,29.38110749
18,17,50,20,70,62.67100977
18,17,50,20,70,61.36807818
18,17,50,20,30,32.83387622
18,17,50,20,30,23.97394137
18,17,50,20,70,64.95114007
18,17,50,20,30,48.59934853
18,17,50,20,70,65.7980456
20,18,50,10,40,39.73941368
20,18,50,10,60,58.76221498
20,18,50,10,40,31.07491857
20,18,50,10,60,66.51465798
20,18,50,10,40,43.19218241
20,18,50,10,60,45.66775244
20,18,50,10,60,31.72638436
20,18,50,10,40,33.48534202
20,18,50,10,60,61.36807818
20,18,50,10,40,59.0228013
20,18,45,15,60,59.73941368
20,18,55,15,40,41.75895765
20,18,55,15,70,79.21824104
20,18,45,15,60,31.14006515
20,18,55,15,40,42.80130293
20,18,45,15,30,22.21498371
20,18,55,15,70,71.85667752
20,18,55,15,70,70.48859935
20,18,45,15,30,31.85667752
20,18,55,15,40,40.78175896
20,18,45,15,30,29.38110749
20,18,55,15,70,69.90228013
20,18,55,15,40,38.3713355
20,18,45,15,60,58.30618893
20,18,45,15,30,17.52442997
20,18,55,15,40,54.5276873
20,18,55,15,70,69.77198697
20,18,45,15,60,30.29315961
20,18,50,20,30,70.81433225
20,18,50,20,70,73.09446254
20,18,50,20,70,43.71335505
20,18,50,20,30,26.90553746
20,18,50,20,30,18.50162866
20,18,50,20,70,73.15960912
20,18,50,20,70,69.38110749
20,18,50,20,30,29.70684039
20,18,50,20,70,72.63843648
20,18,50,20,30,26.31921824
21,19,50,10,40,15.57003257
21,19,50,10,60,18.3713355
21,19,50,10,40,9.576547231
21,19,50,10,60,10.87947883
21,19,50,10,60,10.03257329
21,19,50,10,40,8.403908795
21,19,50,10,40,9.771986971
21,19,50,10,60,9.771986971
21,19,50,10,60,9.120521173
21,19,50,10,40,8.078175896
21,19,45,15,30,11.85667752
21,19,55,15,40,13.61563518
21,19,45,15,60,15.63517915
21,19,55,15,70,10.94462541
21,19,55,15,40,13.61563518
21,19,45,15,60,9.90228013
21,19,55,15,70,10.74918567
21,19,45,15,30,10.48859935
21,19,45,15,30,3.19218241
21,19,55,15,40,8.469055375
21,19,55,15,70,10.94462541
21,19,45,15,60,8.208469055
21,19,45,15,60,7.947882736
21,19,55,15,70,10.09771987
21,19,55,15,40,8.664495114
21,19,45,15,30,1.172638436
21,19,45,15,60,8.990228013
21,19,55,15,70,8.273615635
21,19,45,15,30,6.57980456
21,19,55,15,40,7.752442997
21,19,50,20,30,10.03257329
21,19,50,20,70,10.48859935
21,19,50,20,30,7.557003257
21,19,50,20,70,8.534201954
21,19,50,20,70,8.534201954
21,19,50,20,30,1.368078176
21,19,50,20,30,9.90228013
21,19,50,20,70,9.641693811
21,19,50,20,70,8.013029316
21,19,50,20,30,7.882736156
23,20,50,10,40,69.90228013
23,20,50,10,60,50.29315961
23,20,50,10,60,50.09771987
23,20,50,10,40,50.22801303
23,20,50,10,60,50.29315961
23,20,50,10,40,40
23,20,50,10,60,39.93485342
23,20,50,10,40,49.96742671
23,20,50,10,60,40
23,20,50,10,40,30.35830619
23,20,45,15,30,30.09771987
23,20,55,15,40,60.13029316
23,20,45,15,60,59.93485342
23,20,55,15,70,69.96742671
23,20,55,15,70,49.83713355
23,20,45,15,60,60.13029316
23,20,55,15,40,60.71661238
23,20,45,15,30,50.09771987
23,20,55,15,40,40.06514658
23,20,45,15,30,30.29315961
23,20,55,15,70,40.3257329
23,20,45,15,60,49.90228013
23,20,45,15,60,40.19543974
23,20,55,15,70,50.03257329
23,20,45,15,30,39.80456026
23,20,55,15,40,39.93485342
23,20,55,15,40,50.16286645
23,20,55,15,70,49.96742671
23,20,45,15,30,20.19543974
23,20,45,15,60,30.09771987
23,20,50,20,70,70.03257329
23,20,50,20,30,40
23,20,50,20,30,40
23,20,50,20,70,60
23,20,50,20,70,50.03257329
23,20,50,20,30,40.13029316
23,20,50,20,70,40.13029316
23,20,50,20,30,39.93485342
23,20,50,20,30,29.90228013
23,20,50,20,70,50.03257329
24,21,50,10,40,31.98697068
24,21,50,10,60,64.82084691
24,21,50,10,60,63.19218241
24,21,50,10,40,31.9218241
24,21,50,10,40,34.78827362
24,21,50,10,60,47.68729642
24,21,50,10,60,62.99674267
24,21,50,10,40,28.72964169
24,21,50,10,60,49.90228013
24,21,50,10,40,52.247557
24,21,45,15,60,53.2247557
24,21,55,15,40,47.55700326
24,21,55,15,70,63.38762215
24,21,45,15,30,35.11400651
24,21,45,15,60,55.57003257
24,21,45,15,30,27.49185668
24,21,55,15,70,72.31270358
24,21,55,15,40,35.89576547
24,21,45,15,60,37.52442997
24,21,55,15,70,71.40065147
24,21,45,15,30,20.39087948
24,21,55,15,40,26.97068404
24,21,55,15,70,65.99348534
24,21,45,15,60,57.45928339
24,21,55,15,40,27.62214984
24,21,45,15,30,29.05537459
24,21,55,15,70,72.37785016
24,21,55,15,40,32.05211726
24,21,45,15,60,50.22801303
24,21,45,15,30,21.69381107
24,21,50,20,70,64.62540717
24,21,50,20,30,34.78827362
24,21,50,20,70,72.05211726
24,21,50,20,30,29.44625407
24,21,50,20,30,33.35504886
24,21,50,20,70,74.59283388
24,21,50,20,70,67.49185668
24,21,50,20,30,32.37785016
24,21,50,20,30,24.23452769
24,21,50,20,70,68.66449511
26,22,50,10,40,56.87296417
26,22,50,10,60,63.90879479
26,22,50,10,40,40.26058632
26,22,50,10,60,60.06514658
26,22,50,10,60,53.68078176
26,22,50,10,40,55.30944625
26,22,50,10,40,24.36482085
26,22,50,10,60,44.56026059
26,22,50,10,40,40.06514658
26,22,50,10,60,64.49511401
26,22,55,15,40,24.95114007
26,22,45,15,30,23.84364821
26,22,55,15,70,64.36482085
26,22,45,15,60,63.84364821
26,22,55,15,70,50.03257329
26,22,45,15,30,34.13680782
26,22,55,15,40,45.92833876
26,22,45,15,60,60.45602606
26,22,45,15,60,44.82084691
26,22,55,15,70,63.77850163
26,22,55,15,40,44.62540717
26,22,45,15,30,45.08143322
26,22,55,15,40,35.24429967
26,22,55,15,70,65.4723127
26,22,45,15,60,50.03257329
26,22,45,15,30,24.49511401
26,22,55,15,70,75.83061889
26,22,45,15,30,18.82736156
26,22,55,15,40,44.88599349
26,22,45,15,60,65.1465798
26,22,50,20,30,33.61563518
26,22,50,20,70,60
26,22,50,20,30,24.69055375
26,22,50,20,70,64.49511401
26,22,50,20,30,23.77850163
26,22,50,20,70,64.03908795
26,22,50,20,70,70.09771987
26,22,50,20,30,20.06514658
26,22,50,20,70,74.39739414
26,22,50,20,30,24.75570033
27,23,50,10,40,30.29315961
27,23,50,10,60,30.09771987
27,23,50,10,40,10.09771987
27,23,50,10,60,20.19543974
27,23,50,10,60,40.19543974
27,23,50,10,40,10.09771987
27,23,50,10,40,10.09771987
27,23,50,10,60,19.93485342
27,23,50,10,40,10.22801303
27,23,50,10,60,20.26058632
